,Mammalia
Pseudomonas_syringae_pv._actinidiae_ICMP_18744,0
Pseudomonas_syringae_pv._actinidiae_ICMP_18800,0
Pseudomonas_syringae_pv._actinidiae_ICMP_18807,0
Pseudomonas_syringae_pv._actinidiae_ICMP_18884_GCA_000648735,0
Pseudomonas_syringae_pv._actinidiae_ICMP_18886,0
Pseudomonas_syringae_pv._actinidiae_ICMP_19068,0
Pseudomonas_syringae_pv._actinidiae_ICMP_19071,0
Pseudomonas_syringae_pv._actinidiae_ICMP_19072,0
Pseudomonas_syringae_pv._actinidiae_ICMP_19073,0
Pseudomonas_syringae_pv._actinidiae_ICMP_19102,0
Pseudomonas_syringae_pv._actinidiae_ICMP_19103,0
Pseudomonas_syringae_pv._actinidiae_ICMP_19104,0
Pseudomonas_syringae_pv._actinidiae_ICMP_19439,0
Pseudomonas_syringae_pv._actinidiae_ICMP_19455,0
Pseudomonas_syringae_pv._actinidiae_ICMP_9853,0
Pseudomonas_syringae_pv._actinidiae_KW41,0
Pseudomonas_syringae_pv._actinidiae_M302091,0
Pseudomonas_syringae_pv._actinidiae_NCPPB_3739,0
Pseudomonas_syringae_pv._actinidiae_NZ-47,0
Pseudomonas_syringae_pv._actinidiae_PA459,0
Pseudomonas_syringae_pv._actinidiae_Shaanxi_M228_GCA_000344475,0
Pseudomonas_syringae_pv._actinidiae_Shaanxi_M7,0
Pseudomonas_syringae_pv._actinidiae_TP1,0
Pseudomonas_syringae_pv._actinidiae_TP6-1,0
Pseudomonas_syringae_pv._atrofaciens_DSM_50255,0
Pseudomonas_syringae_pv._avellanae_ISPaVe013,0
Pseudomonas_syringae_pv._avellanae_ISPaVe037,0
Pseudomonas_syringae_pv._avii_CFBP_3846,0
Pseudomonas_syringae_pv._broussonetiae_CFBP_5140,0
Pseudomonas_syringae_pv._castaneae_CFBP_4217,0
Pseudomonas_syringae_pv._daphniphylli_CFBP_4219,0
Pseudomonas_syringae_pv._glycinea_B076,0
Pseudomonas_syringae_pv._maculicola_M6,0
Pseudomonas_syringae_pv._phaseolicola_1644R,0
Pseudomonas_syringae_pv._pisi_H5E3_GCA_000452445,0
Pseudomonas_syringae_pv._rhaphiolepidis_CFBP_4220,0
Pseudomonas_syringae_pv._syringae_1212,0
Pseudomonas_syringae_pv._syringae_2339,0
Pseudomonas_syringae_pv._syringae_B301D,0
Pseudomonas_syringae_pv._syringae_B301D-R,0
Pseudomonas_syringae_pv._syringae_B64,0
Pseudomonas_syringae_pv._syringae_HRI-W_7924,0
Pseudomonas_syringae_pv._syringae_HS191,0
Pseudomonas_syringae_pv._syringae_SM,0
Pseudomonas_syringae_pv._tabaci_6605,0
Pseudomonas_syringae_pv._theae_ICMP_3923,0
Pseudomonas_syringae_pv._tomato_A9,0
Pseudomonas_syringae_pv._tomato_DC3000,0
Pseudomonas_syringae_RM1_6415,0
Pseudomonas_syringae_RMP20_5993,0
Pseudomonas_syringae_RMP66_6987,0
Pseudomonas_syringae_RMX24a1_6882,0
Pseudomonas_syringae_TLP2,0
Pseudomonas_syringae_ZUM3584_reassembled,0
Pseudomonas_syringae_ZUM3984_reassembled,0
Pseudomonas_thivervalensis_DSM_13194,0
Pseudomonas_thivervalensis_LMG_21626,0
Pseudomonas_thivervalensis_PITR2,0
Pseudomonas_tremae_ICMP9151_3840,0
Pseudomonas_trivialis_DSM_14937,0
Pseudomonas_trivialis_IHBB745_3101,0
Pseudomonas_veronii_R02,0
Pseudomonas_viridiflava_CDRTc14,0
Pseudomonas_viridiflava_CFBP_1590_isolate_E12-5_7308,0
Pseudomonas_viridiflava_CFBP13507_7767,0
Pseudomonas_viridiflava_CFBP13515_7766,0
Pseudomonas_viridiflava_CH409_6322,0
Pseudomonas_viridiflava_ICMP2848_3844,0
Pseudomonas_viridiflava_TA043,0
Pseudomonas_viridiflava_UASWS0038,0
Pseudomonas_sp._GM41_2012_,0
Pseudomonas_sp._s211_2017_,0
Pseudomonas_aeruginosa_AUS119_10220,0
Pseudomonas_aeruginosa_AUS183_10252,0
Pseudomonas_aeruginosa_AUS238_10286,0
Pseudomonas_aeruginosa_AUS485_10284,0
Pseudomonas_aeruginosa_VET-56_contigs,0
Pseudomonas_caspiana_OWC3_9453,0
Pseudomonas_aeruginosa_1-7-2A_ATCC_21472,0
Pseudomonas_aeruginosa_18G_11014,0
Pseudomonas_aeruginosa_19R_10978,0
Pseudomonas_aeruginosa_19SJO_11095,0
Pseudomonas_aeruginosa_19SJV_11013,0
Pseudomonas_aeruginosa_19SV_10966,0
Pseudomonas_aeruginosa_32SB_10977,0
Pseudomonas_aeruginosa_32SP_10979,0
Pseudomonas_aeruginosa_34JS_10965,0
Pseudomonas_aeruginosa_57RV_10964,0
Pseudomonas_aeruginosa_57SJ_10976,0
Pseudomonas_aeruginosa_78RV_10963,0
Pseudomonas_aeruginosa_AJ_D_2,0
Pseudomonas_aeruginosa_ATCC_14886,0
Pseudomonas_aeruginosa_DN1_7646,0
Pseudomonas_aeruginosa_DQ8,0
Pseudomonas_aeruginosa_E2UoS_2486,0
Pseudomonas_aeruginosa_EGD-AQ8_7184,0
Pseudomonas_aeruginosa_env006b_6898,0
Pseudomonas_aeruginosa_env105_6115,0
Pseudomonas_aeruginosa_env199_6734,0
Pseudomonas_aeruginosa_env202_7053,0
Pseudomonas_aeruginosa_env203_6073,0
Pseudomonas_aeruginosa_env204_5860,0
Pseudomonas_aeruginosa_env210_6428,0
Pseudomonas_aeruginosa_Hex1T,0
Pseudomonas_aeruginosa_JB2_7002,0
Pseudomonas_aeruginosa_M9A.1,0
Pseudomonas_aeruginosa_N002,0
Pseudomonas_aeruginosa_Pae100_7256,0
Pseudomonas_aeruginosa_Pae102_6011,0
Pseudomonas_aeruginosa_Pae111_7123,0
Pseudomonas_aeruginosa_Pae112_7021,0
Pseudomonas_aeruginosa_Pae85_5932,0
Pseudomonas_aeruginosa_PK6,0
Pseudomonas_aeruginosa_Rsan-ver_10177,0
Pseudomonas_aeruginosa_S14b_6337,0
Pseudomonas_aeruginosa_S1e_7215,0
Pseudomonas_aeruginosa_S1f_6658,0
Pseudomonas_aeruginosa_S1g_6514,0
Pseudomonas_aeruginosa_S1h_6791,0
Pseudomonas_aeruginosa_S20b_6800,0
Pseudomonas_aeruginosa_S21a_6840,0
Pseudomonas_aeruginosa_S25b-2_5878,0
Pseudomonas_aeruginosa_S30a_6429,0
Pseudomonas_aeruginosa_S8b-1_6625,0
Pseudomonas_aeruginosa_S8b-3_5901,0
Pseudomonas_aeruginosa_SJTD-1,0
Pseudomonas_aeruginosa_SJU-S6_1_5859,0
Pseudomonas_aeruginosa_SJU-S6_2_6052,0
Pseudomonas_aeruginosa_SJU-S6_3_6336,0
Pseudomonas_aeruginosa_SJU-S72_1_6042,0
Pseudomonas_aeruginosa_SJU-S72_2_6701,0
Pseudomonas_aeruginosa_SJU-S72_3_6909,0
Pseudomonas_aeruginosa_SJU-S79_1_6123,0
Pseudomonas_aeruginosa_SJU-S79_2_6315,0
Pseudomonas_aeruginosa_SJU-S79_3_6029,0
Pseudomonas_aeruginosa_SJU-S9_1_7292,0
Pseudomonas_aeruginosa_SJU-S9_2_6158,0
Pseudomonas_aeruginosa_SJU-S9_3_6561,0
Pseudomonas_aeruginosa_XMG,0
Pseudomonas_alcaliphila_34,0
Pseudomonas_alkylphenolia_KL28_2901,0
Pseudomonas_asplenii_ES_FE-G7,0
Pseudomonas_asplenii_ES_PA-B6,0
Pseudomonas_asplenii_ES_PA-B8,0
Pseudomonas_asplenii_ES_PA-E7,0
Pseudomonas_azotoformans_P45A_9377,0
Pseudomonas_azotoformans_S4,0
Pseudomonas_benzenivorans_DSM_8628,0
Pseudomonas_brassicacearum_36B7_11350,0
Pseudomonas_brassicacearum_36D4_11351,0
Pseudomonas_brassicacearum_37D10_11354,0
Pseudomonas_brassicacearum_38D4_11358,0
Pseudomonas_brassicacearum_38D7_11357,0
Pseudomonas_brassicacearum_48H11_11356,0
Pseudomonas_brassicacearum_93F8_11353,0
Pseudomonas_brassicacearum_Delaware_11352,0
Pseudomonas_brassicacearum_Wood1_11355,0
Pseudomonas_brassicacearum_Wood3_11349,0
Pseudomonas_canadensis_36C8_7372,0
Pseudomonas_chloritidismutans_isolate_BICA1-14_9500,0
Pseudomonas_chlororaphis_189,0
Pseudomonas_chlororaphis_48B8_7522,0
Pseudomonas_chlororaphis_48G9_7524,0
Pseudomonas_chlororaphis_ATCC_17415_7537,0
Pseudomonas_chlororaphis_isolate_189_4023,0
Pseudomonas_chlororaphis_JK12,0
Pseudomonas_chlororaphis_Lzh-T5_6478,0
Pseudomonas_chlororaphis_O6,0
Pseudomonas_chlororaphis_subsp_aureofaciens_ChPhzS23_7547,0
Pseudomonas_chlororaphis_subsp_aureofaciens_ChPhzS24_7548,0
Pseudomonas_chlororaphis_subsp_piscium_ChPhzS135_7532,0
Pseudomonas_chlororaphis_subsp_piscium_ChPhzS140_7533,0
Pseudomonas_chlororaphis_subsp_piscium_SLPH10_7528,0
Pseudomonas_chlororaphis_UFB2_isolate_Soil_2921,0
Pseudomonas_chlororaphis_yangyueP9,0
Pseudomonas_citronellolis_DSM_50332_7662,0
Pseudomonas_composti_LY1,0
Pseudomonas_donghuensis_SVBP6_5836,0
Pseudomonas_entomophila_1257_11436,0
Pseudomonas_entomophila_2014_11435,0
Pseudomonas_extremaustralis_USBA_515,0
Pseudomonas_fluorescens_36F3_9405,0
Pseudomonas_fluorescens_36G2_9406,0
Pseudomonas_fluorescens_48D1_9408,0
Pseudomonas_fluorescens_89F1_9411,0
Pseudomonas_fluorescens_90D7A_9412,0
Pseudomonas_fluorescens_90F12-2_9404,0
Pseudomonas_fluorescens_BS2,0
Pseudomonas_fluorescens_FW300-N2E3_1,0
Pseudomonas_fluorescens_FW300-N2E3_2,0
Pseudomonas_fluorescens_H16_2433,0
Pseudomonas_fluorescens_HK44,0
Pseudomonas_fluorescens_HKI0770,0
Pseudomonas_fluorescens_HKI0874_9421,0
Pseudomonas_fluorescens_HPB_6133,0
Pseudomonas_fluorescens_KENGFT3_4030,0
Pseudomonas_fluorescens_Pf275_9398,0
Pseudomonas_fluorescens_R124,0
Pseudomonas_fluorescens_SIK_W1_9399,0
Pseudomonas_fluorescens_UM270_2952,0
Pseudomonas_fragi_A22,0
Pseudomonas_fragi_B25,0
Pseudomonas_fragi_DBC,0
Pseudomonas_frederiksbergensis_11-D3_5833,0
Pseudomonas_frederiksbergensis_36C6_7576,0
Pseudomonas_frederiksbergensis_37A10_7577,0
Pseudomonas_frederiksbergensis_38F7_7579,0
Pseudomonas_frederiksbergensis_39A2_7578,0
Pseudomonas_frederiksbergensis_94G2_7575,0
Pseudomonas_frederiksbergensis_AS1,0
Pseudomonas_frederiksbergensis_KNU-15,0
Pseudomonas_frederiksbergensis_OS210_1,0
Pseudomonas_frederiksbergensis_OS210_3,0
Pseudomonas_furukawaii_KF707,0
Pseudomonas_hunanensis_P11_6881,0
Pseudomonas_jessenii_EC-S101_9489,0
Pseudomonas_kilonensis_ACN4_5772,0
Pseudomonas_kilonensis_ACN7_6609,0
Pseudomonas_kilonensis_ZKA7,0
Pseudomonas_koreensis_D26,0
Pseudomonas_kribbensis_46-2_5863,0
Pseudomonas_kribbensis_CHA-19_7397,0
Pseudomonas_lini_48C10_7506,0
Pseudomonas_lini_ZBG1,0
Pseudomonas_mandelii_OWC5_7502,0
Pseudomonas_mendocina_NBRC_14162,0
Pseudomonas_mendocina_NEB698_6722,0
Pseudomonas_monteilii_B5_7409,0
Pseudomonas_moorei_DSM_12647,0
Pseudomonas_moraviensis_36B3_11568,0
Pseudomonas_moraviensis_Devor,0
Pseudomonas_moraviensis_VanB,0
Pseudomonas_mosselii_WS2-TSB-10_7091,0
Pseudomonas_nitroreducens_DF05_6670,0
Pseudomonas_nitroreducens_DSM_9128_11587,0
Pseudomonas_parafulva_JBCS1880_7373,0
Pseudomonas_plecoglossicida_KCJK7865_6219,0
Pseudomonas_plecoglossicida_ZKA3,0
Pseudomonas_prosekii_P2406_6363,0
Pseudomonas_protegens_38G2_11370,0
Pseudomonas_protegens_Clinton_11373,0
Pseudomonas_protegens_Darke_11374,0
Pseudomonas_protegens_H1F10A,0
Pseudomonas_protegens_H1F10B,0
Pseudomonas_protegens_H78,0
Pseudomonas_protegens_PF-1_11380,0
Pseudomonas_protegens_Wayne_11375,0
Pseudomonas_pseudoalcaligenes_KF707_363,0
Pseudomonas_psychrophila_L1010_3872,0
Pseudomonas_putida_16YSM-E48,0
Pseudomonas_putida_1A00316,0
Pseudomonas_putida_ASAD_5181,0
Pseudomonas_putida_B001,0
Pseudomonas_putida_B4_11524,0
Pseudomonas_putida_CBF10-2,0
Pseudomonas_putida_CSV86,0
Pseudomonas_putida_DLL-E4,0
Pseudomonas_putida_DRA525,0
Pseudomonas_putida_II-2_11530,0
Pseudomonas_putida_JB_5306,0
Pseudomonas_putida_JR16_11531,0
Pseudomonas_putida_KB3_11533,0
Pseudomonas_putida_KT2440_110,0
Pseudomonas_putida_NA-1,0
Pseudomonas_putida_NCTC7914_7232,0
Pseudomonas_putida_NX-1_7316,0
Pseudomonas_putida_S12,0
Pseudomonas_putida_S13.1.2,0
Pseudomonas_putida_SJTE-1,0
Pseudomonas_putida_YKD221,0
Pseudomonas_putida_ZKA37,0
Pseudomonas_resinovorans_DSM_21078,0
Pseudomonas_rhodesiae_88A6_9496,0
Pseudomonas_rhodesiae_90F12-1_9497,0
Pseudomonas_sp_1_R_17_isolate_1_R_17_4069,0
Pseudomonas_sp_2-92_650,0
Pseudomonas_sp_31-12_6298,0
Pseudomonas_sp_58_R_3_isolate_58_R_3_4087,0
Pseudomonas_sp_8_R_14_isolate_8_R_14_4088,0
Pseudomonas_sp_A25_5390,0
Pseudomonas_sp_A46_7196,0
Pseudomonas_sp_ACN5_6542,0
Pseudomonas_sp_ACN8_6715,0
Pseudomonas_sp_ADP_3736,0
Pseudomonas_sp_ATCC_13985_7671,0
Pseudomonas_sp_ATCC_43928_11591,0
Pseudomonas_sp_ATCC_PTA-122608_5149,0
Pseudomonas_sp_B1_11426,0
Pseudomonas_sp_Bc-h_6554,0
Pseudomonas_sp_BICA1-14_isolate_BICA1-14_7500,0
Pseudomonas_sp_BTN1_5555,0
Pseudomonas_sp_DRA525_5548,0
Pseudomonas_sp_DTU123_11429,0
Pseudomonas_sp_F01002_11347,0
Pseudomonas_sp_H9_7518,0
Pseudomonas_sp_HS-2_7676,0
Pseudomonas_sp_JJ3_7245,0
Pseudomonas_sp_K1S02-6_7496,0
Pseudomonas_sp_KBS0707_9490,0
Pseudomonas_sp_KBS0710_9380,0
Pseudomonas_sp_KBS0802_11552,0
Pseudomonas_sp_LAM1902_7862,0
Pseudomonas_sp_M7D1_7770,0
Pseudomonas_sp_MDMC17_6773,0
Pseudomonas_sp_MDMC216_6790,0
Pseudomonas_sp_MDMC224_6683,0
Pseudomonas_sp_MWU12-2115_7392,0
Pseudomonas_sp_MWU12-2534b_11547,0
Pseudomonas_sp_MWU13-2625_9384,0
Pseudomonas_sp_MWU13-2860_7563,0
Pseudomonas_sp_NC02_6131,0
Pseudomonas_sp_NIBRBAC000502773_7385,0
Pseudomonas_sp_PAMC_29040_9450,0
Pseudomonas_sp_phDV1_11361,0
Pseudomonas_sp_RU47_11382,0
Pseudomonas_sp_RW405_5874,0
Pseudomonas_sp_S1E40_S1E40_4112,0
Pseudomonas_sp_S1E44_7322,0
Pseudomonas_sp_Sample_11_7866,0
Pseudomonas_sp_Sample_14_11582,0
Pseudomonas_sp_Sample_16_11430,0
Pseudomonas_sp_Sample_20_7375,0
Pseudomonas_sp_Sample_21_11431,0
Pseudomonas_sp_Sample_22_11580,0
Pseudomonas_sp_Sample_23_7377,0
Pseudomonas_sp_SCPG-7_6120,0
Pseudomonas_sp_SMT-1_6901,0
Pseudomonas_sp_T_6534,0
Pseudomonas_sp_T3_7351,0
Pseudomonas_sp_TCU-HL1_TCU-HL1_4115,0
Pseudomonas_sp_VI41_11343,0
Pseudomonas_sp_ZH-FAD_7107,0
Pseudomonas_sp._24_E_1,0
Pseudomonas_sp._24_E_13,0
Pseudomonas_sp._25_E_4,0
Pseudomonas_sp._25_R_14,0
Pseudomonas_sp._28_E_9,0
Pseudomonas_sp._31_E_5,0
Pseudomonas_sp._31_E_6,0
Pseudomonas_sp._31_R_17,0
Pseudomonas_sp._34_E_7,0
Pseudomonas_sp._35_E_8,0
Pseudomonas_sp._37_R_15,0
Pseudomonas_sp._44_R_15,0
Pseudomonas_sp._5,0
Pseudomonas_sp._52_E_6,0
Pseudomonas_sp._58_R_12,0
Pseudomonas_sp._A25,0
Pseudomonas_sp._C5pp,0
Pseudomonas_sp._Chol1,0
Pseudomonas_sp._ERMR1:02,0
Pseudomonas_sp._Eur1_9.41,0
Pseudomonas_sp._H1D6A,0
Pseudomonas_sp._H1F10D,0
Pseudomonas_sp._H1F5C,0
Pseudomonas_sp._Lz4W,0
Pseudomonas_sp._M30-35,0
Pseudomonas_sp._MS586,0
Pseudomonas_sp._P818,0
Pseudomonas_sp._PK,0
Pseudomonas_sp._QTF5,0
Pseudomonas_sp._S3E7,0
Pseudomonas_sp._S4B6,0
Pseudomonas_sp._S4G9,0
Pseudomonas_sp._S5F11,0
Pseudomonas_sp._S9,0
Pseudomonas_sp._SWI36,0
Pseudomonas_sp._SWI6,0
Pseudomonas_sp._SWI7,0
Pseudomonas_sp._TCU-HL1,0
Pseudomonas_stutzeri_24a13_6221,0
Pseudomonas_stutzeri_24a75_6147,0
Pseudomonas_stutzeri_28a3_5960,0
Pseudomonas_stutzeri_DCP-Ps1_5433,0
Pseudomonas_stutzeri_DSM_17088_5799,0
Pseudomonas_stutzeri_DSM_50238_6083,0
Pseudomonas_stutzeri_JM3000_DSM_10701,0
Pseudomonas_stutzeri_LH-42_6289,0
Pseudomonas_stutzeri_ODKF13,0
Pseudomonas_stutzeri_RCH2,0
Pseudomonas_stutzeri_SLG510A3-8_3072,0
Pseudomonas_stutzeri_TS44,0
Pseudomonas_stutzeri_XLDN-R,0
Pseudomonas_syringae_CC1557,0
Pseudomonas_syringae_CC1559,0
Pseudomonas_syringae_CC1583,0
Pseudomonas_syringae_isolate_inb918_11494,0
Pseudomonas_syringae_pv._actinidiae_ICMP_20586,0
Pseudomonas_syringae_Riq4,0
Pseudomonas_taeanensis_MS-3_427,0
Pseudomonas_taiwanensis_DSM_21245,0
Pseudomonas_toyotomiensis_DSM_26169_7329,0
Pseudomonas_vancouverensis_Dha-51_11578,0
Pseudomonas_veronii_1YdBTEX2,0
Pseudomonas_veronii_R4_3092,0
Pseudomonas_veronii_VI4T1,0
Pseudomonas_versuta_L10.10,0
Pseudomonas_viridiflava_CC1582,0
Pseudomonas_vranovensis_DSM_16006,0
Pseudomonas_sp._2_2015_,0
Pseudomonas_azotifigens_DSM_17556,0
Pseudomonas_sp._JY-Q,0
Pseudomonas_aeruginosa_ATCC_700888,0
Pseudomonas_aeruginosa_B10W,0
Pseudomonas_aeruginosa_env145a_5972,0
Pseudomonas_aeruginosa_env146b_7183,0
Pseudomonas_aeruginosa_FA-HZ1_4011,0
Pseudomonas_aeruginosa_isolate_B10W_5627,0
Pseudomonas_aeruginosa_L6-1,0
Pseudomonas_aeruginosa_PaEB1_7175,0
Pseudomonas_aeruginosa_PaEB6_5895,0
Pseudomonas_aeruginosa_W-101_9631,0
Pseudomonas_balearica_DSM_6083,0
Pseudomonas_chengduensis_DSM_26382,0
Pseudomonas_chloritidismutans_AW-1,0
Pseudomonas_citronellolis_SJTE-3,0
Pseudomonas_japonica_NBRC_103040,0
Pseudomonas_laurylsulfatovorans_AP3_22,0
Pseudomonas_monteilii_BCN3_7408,0
Pseudomonas_monteilii_MO2,0
Pseudomonas_moorei_KB4_7756,0
Pseudomonas_oleovorans_oleovorans_NBRC_13583,0
Pseudomonas_pseudoalcaligenes_YKJ_6341,0
Pseudomonas_psychrophila_HA-4,0
Pseudomonas_putida_ATCC_31483_11521,0
Pseudomonas_putida_JLR11,0
Pseudomonas_putida_LS46,0
Pseudomonas_putida_ND6,0
Pseudomonas_putida_OR45a_11532,0
Pseudomonas_putida_SJ3,0
Pseudomonas_putida_TRO1,0
Pseudomonas_resinovorans_NBRC_106553,0
Pseudomonas_sp_A-1_7383,0
Pseudomonas_sp_BIOMIG1BAC_BIOMIG1BAC_4095,0
Pseudomonas_sp_BIOMIG1BD_BIOMIG1BD_4096,0
Pseudomonas_sp_BIOMIG1BDMA_BIOMIG1BDMA_4097,0
Pseudomonas_sp_BIOMIG1N_BIOMIG1N_4098,0
Pseudomonas_sp_PI1_3057,0
Pseudomonas_sp_WCHPs060039_6912,0
Pseudomonas_sp_WCHPs060044_6485,0
Pseudomonas_sp_ZYSR67-Z_6323,0
Pseudomonas_sp._PDA,0
Pseudomonas_stutzeri_19_6268,0
Pseudomonas_stutzeri_1W1-1A_7121,0
Pseudomonas_stutzeri_ASK-1,0
Pseudomonas_stutzeri_B1SMN1,0
Pseudomonas_stutzeri_DNSP21_7235,0
Pseudomonas_stutzeri_KOS6,0
Pseudomonas_stutzeri_T13,0
Pseudomonas_taiwanensis_SJ9,0
Pseudomonas_thermotolerans_DSM_14292,0
Pseudomonas_xanthomarina_UASWS0955,0
Pseudomonas_silesiensis_A3_2016_,0
